 time             v(vi)            v(vo)           
 2.190000000e-08  4.986010945e-01  3.023806117e-01 
 2.390000000e-08  7.812675683e-01  8.911237275e-01 
 2.590000000e-08  3.554848099e-01  3.401900668e-01 
 2.790000000e-08  8.853297838e-01  8.020347219e-01 
 2.990000000e-08  3.000209570e-01  4.724139470e-01 
 3.190000000e-08  8.871179618e-01  6.414537821e-01 
 3.390000000e-08  3.520914374e-01  6.510373573e-01 
 3.590000000e-08  7.859702306e-01  4.658726255e-01 
 3.790000000e-08  4.930306431e-01  8.105564377e-01 
 3.990000000e-08  6.181620281e-01  3.375318080e-01 
 4.190000000e-08  6.723133245e-01  8.936993785e-01 
 4.390000000e-08  4.438426704e-01  3.028838213e-01 
 4.590000000e-08  8.256728412e-01  8.720032030e-01 
 4.790000000e-08  3.254977042e-01  3.755313579e-01 
 4.990000000e-08  8.981395718e-01  7.540138586e-01 
 5.190000000e-08  3.055649813e-01  5.299131679e-01 
 5.390000000e-08  8.637289941e-01  5.814282953e-01 
 5.590000000e-08  3.911723421e-01  7.095756408e-01 
 5.790000000e-08  7.347803716e-01  4.150273278e-01 
 5.990000000e-08  5.516380804e-01  8.488891536e-01 
 6.190000000e-08  5.575116237e-01  3.141074175e-01 
 6.390000000e-08  7.294391937e-01  8.984668723e-01 
 6.590000000e-08  3.954769923e-01  3.156473271e-01 
 6.790000000e-08  8.608408661e-01  8.418992816e-01 
 6.990000000e-08  3.067576477e-01  4.202244535e-01 
 7.190000000e-08  8.987396249e-01  6.997623206e-01 
 1.900000000e-09  6.752642798e-01  8.971599575e-01 
 3.900000000e-09  4.957391454e-01  3.012433976e-01 
 5.900000000e-09  7.321802790e-01  8.964306687e-01 
 7.900000000e-09  4.412501349e-01  3.072899713e-01 
 9.900000000e-09  7.836826657e-01  8.837014480e-01 
 1.190000000e-08  3.932606160e-01  3.254442823e-01 
 1.390000000e-08  8.276672920e-01  8.595113475e-01 
 1.590000000e-08  3.537306748e-01  3.549980652e-01 
 1.790000000e-08  8.623312422e-01  8.248521984e-01 
 1.990000000e-08  3.242823520e-01  3.947562647e-01 
 2.190000000e-08  8.862545681e-01  7.811241665e-01 
 2.390000000e-08  3.061299822e-01  4.430776880e-01 
 2.590000000e-08  8.984635703e-01  7.300824498e-01 
 2.790000000e-08  3.000056770e-01  4.979434167e-01 
 2.990000000e-08  8.984451553e-01  6.737711751e-01 
 3.190000000e-08  3.061634520e-01  5.570446377e-01 
 3.390000000e-08  8.862135351e-01  6.144457417e-01 
 3.590000000e-08  3.243502983e-01  6.178883744e-01 
 3.790000000e-08  8.622627523e-01  5.544876207e-01 
 3.990000000e-08  3.538217446e-01  6.779146286e-01 
 4.190000000e-08  8.275762254e-01  4.963126887e-01 
 4.390000000e-08  3.933670040e-01  7.346164946e-01 
 4.590000000e-08  7.835731174e-01  4.422769777e-01 
 4.790000000e-08  4.413777467e-01  7.856528221e-01 
 4.990000000e-08  7.320541871e-01  3.945838389e-01 
 5.190000000e-08  4.958814005e-01  8.289479782e-01 
 5.390000000e-08  6.751239381e-01  3.551955910e-01 
 5.590000000e-08  5.546459172e-01  8.627719166e-01 
 5.790000000e-08  6.151216637e-01  3.257520963e-01 
 5.990000000e-08  6.152671275e-01  8.857997533e-01 
 6.190000000e-08  5.544999943e-01  3.075014235e-01 
 6.390000000e-08  6.752636771e-01  8.971545047e-01 
 6.590000000e-08  4.957391455e-01  3.012434065e-01 
 6.790000000e-08  7.321817868e-01  8.964306688e-01 
 6.990000000e-08  4.412510002e-01  3.072899780e-01 
 7.190000000e-08  7.836874372e-01  8.837014831e-01 
